domain,counter offset,name,group count,detailed description,flag,record byte offset,record length,primary group index,description
3,0,PM_MRK_DATA_FROM_L2_DISP_CONFLICT_OTHER_CYC,1,,0,0,0,0,Duration in cycles to reload from local core's L2 with dispatch conflict due to a marked load
3,0,PM_MRK_DATA_FROM_L2_MEPF,1,,0,0,0,0,The processor's data cache was reloaded from local core's L2 hit without dispatch conflicts on Mepf state. due to a marked load
3,0,PM_MRK_DATA_FROM_L2_MEPF_CYC,1,,0,0,0,0,Duration in cycles to reload from local core's L2 hit without dispatch conflicts on Mepf state. due to a marked load
3,0,PM_MRK_DATA_FROM_L2_NO_CONFLICT,1,,0,0,0,0,The processor's data cache was reloaded from local core's L2 without conflict due to a marked load
3,0,PM_MRK_DATA_FROM_L2_NO_CONFLICT_CYC,1,,0,0,0,0,Duration in cycles to reload from local core's L2 without conflict due to a marked load
3,0,PM_MRK_DATA_FROM_L3,1,,0,0,0,0,The processor's data cache was reloaded from local core's L3 due to a marked load
3,0,PM_MRK_DATA_FROM_L3.1_ECO_MOD,1,,0,0,0,0,The processor's data cache was reloaded with Modified (M) data from another core's ECO L3 on the same chip due to a marked load
3,0,PM_MRK_DATA_FROM_L3.1_ECO_MOD_CYC,1,,0,0,0,0,Duration in cycles to reload with Modified (M) data from another core's ECO L3 on the same chip due to a marked load
3,0,PM_MRK_DATA_FROM_L3.1_ECO_SHR,1,,0,0,0,0,The processor's data cache was reloaded with Shared (S) data from another core's ECO L3 on the same chip due to a marked load
3,0,PM_MRK_DATA_FROM_L3.1_ECO_SHR_CYC,1,,0,0,0,0,Duration in cycles to reload with Shared (S) data from another core's ECO L3 on the same chip due to a marked load
3,0,PM_MRK_DATA_FROM_L3.1_MOD,1,,0,0,0,0,The processor's data cache was reloaded with Modified (M) data from another core's L3 on the same chip due to a marked load
3,0,PM_MRK_DATA_FROM_L3.1_MOD_CYC,1,,0,0,0,0,Duration in cycles to reload with Modified (M) data from another core's L3 on the same chip due to a marked load
3,0,PM_MRK_DATA_FROM_L3.1_SHR,1,,0,0,0,0,The processor's data cache was reloaded with Shared (S) data from another core's L3 on the same chip due to a marked load
3,0,PM_MRK_DATA_FROM_L3.1_SHR_CYC,1,,0,0,0,0,Duration in cycles to reload with Shared (S) data from another core's L3 on the same chip due to a marked load
3,0,PM_MRK_DATA_FROM_L3MISS,1,,0,0,0,0,The processor's data cache was reloaded from a localtion other than the local core's L3 due to a marked load
3,0,PM_MRK_DATA_FROM_L3MISS_CYC,1,,0,0,0,0,Duration in cycles to reload from a localtion other than the local core's L3 due to a marked load
3,0,PM_MRK_DATA_FROM_L3_CYC,1,,0,0,0,0,Duration in cycles to reload from local core's L3 due to a marked load
3,0,PM_MRK_DATA_FROM_L3_DISP_CONFLICT,1,,0,0,0,0,The processor's data cache was reloaded from local core's L3 with dispatch conflict due to a marked load
3,0,PM_MRK_DATA_FROM_L3_DISP_CONFLICT_CYC,1,,0,0,0,0,Duration in cycles to reload from local core's L3 with dispatch conflict due to a marked load
3,0,PM_MRK_DATA_FROM_L3_MEPF,1,,0,0,0,0,The processor's data cache was reloaded from local core's L3 without dispatch conflicts hit on Mepf state. due to a marked load
3,0,PM_MRK_DATA_FROM_L3_MEPF_CYC,1,,0,0,0,0,Duration in cycles to reload from local core's L3 without dispatch conflicts hit on Mepf state. due to a marked load
3,0,PM_MRK_DATA_FROM_L3_NO_CONFLICT,1,,0,0,0,0,The processor's data cache was reloaded from local core's L3 without conflict due to a marked load
3,0,PM_MRK_DATA_FROM_L3_NO_CONFLICT_CYC,1,,0,0,0,0,Duration in cycles to reload from local core's L3 without conflict due to a marked load
3,0,PM_MRK_DATA_FROM_LL4,1,,0,0,0,0,The processor's data cache was reloaded from the local chip's L4 cache due to a marked load
3,0,PM_MRK_DATA_FROM_LL4_CYC,1,,0,0,0,0,Duration in cycles to reload from the local chip's L4 cache due to a marked load
3,0,PM_MRK_DATA_FROM_LMEM,1,,0,0,0,0,The processor's data cache was reloaded from the local chip's Memory due to a marked load
3,0,PM_MRK_DATA_FROM_LMEM_CYC,1,,0,0,0,0,Duration in cycles to reload from the local chip's Memory due to a marked load
3,0,PM_MRK_DATA_FROM_MEM,1,,0,0,0,0,The processor's data cache was reloaded from a memory location including L4 from local remote or distant due to a marked load
3,0,PM_MRK_DATA_FROM_MEMORY,1,,0,0,0,0,The processor's data cache was reloaded from a memory location including L4 from local remote or distant due to a marked load
3,0,PM_MRK_DATA_FROM_MEMORY_CYC,1,,0,0,0,0,Duration in cycles to reload from a memory location including L4 from local remote or distant due to a marked load
3,0,PM_MRK_DATA_FROM_OFF_CHIP_CACHE,1,,0,0,0,0,The processor's data cache was reloaded either shared or modified data from another core's L2/L3 on a different chip (remote or distant) due to a marked load
3,0,PM_MRK_DATA_FROM_OFF_CHIP_CACHE_CYC,1,,0,0,0,0,Duration in cycles to reload either shared or modified data from another core's L2/L3 on a different chip (remote or distant) due to a marked load
3,0,PM_MRK_DATA_FROM_ON_CHIP_CACHE,1,,0,0,0,0,The processor's data cache was reloaded either shared or modified data from another core's L2/L3 on the same chip due to a marked load
3,0,PM_MRK_DATA_FROM_ON_CHIP_CACHE_CYC,1,,0,0,0,0,Duration in cycles to reload either shared or modified data from another core's L2/L3 on the same chip due to a marked load
3,0,PM_MRK_DATA_FROM_RL2L3_MOD,1,,0,0,0,0,"The processor's data cache was reloaded with Modified (M) data from another chip's L2 or L3 on the same Node or Group (Remote), as this chip due to a marked load"
3,0,PM_MRK_DATA_FROM_RL2L3_MOD_CYC,1,,0,0,0,0,"Duration in cycles to reload with Modified (M) data from another chip's L2 or L3 on the same Node or Group (Remote), as this chip due to a marked load"
3,0,PM_MRK_DATA_FROM_RL2L3_SHR,1,,0,0,0,0,"The processor's data cache was reloaded with Shared (S) data from another chip's L2 or L3 on the same Node or Group (Remote), as this chip due to a marked load"
3,0,PM_MRK_DATA_FROM_RL2L3_SHR_CYC,1,,0,0,0,0,"Duration in cycles to reload with Shared (S) data from another chip's L2 or L3 on the same Node or Group (Remote), as this chip due to a marked load"
3,0,PM_MRK_DATA_FROM_RL4,1,,0,0,0,0,The processor's data cache was reloaded from another chip's L4 on the same Node or Group ( Remote) due to a marked load
3,0,PM_MRK_DATA_FROM_RL4_CYC,1,,0,0,0,0,Duration in cycles to reload from another chip's L4 on the same Node or Group ( Remote) due to a marked load
3,0,PM_MRK_DATA_FROM_RMEM,1,,0,0,0,0,The processor's data cache was reloaded from another chip's memory on the same Node or Group ( Remote) due to a marked load
3,0,PM_MRK_DATA_FROM_RMEM_CYC,1,,0,0,0,0,Duration in cycles to reload from another chip's memory on the same Node or Group ( Remote) due to a marked load
3,0,PM_MRK_DCACHE_RELOAD_INTV,1,,0,0,0,0,Combined Intervention event
3,0,PM_MRK_DERAT_MISS,1,,0,0,0,0,Erat Miss (TLB Access) All page sizes
3,0,PM_MRK_DERAT_MISS_16G,1,,0,0,0,0,Marked Data ERAT Miss (Data TLB Access) page size 16G
3,0,PM_MRK_DERAT_MISS_16M,1,,0,0,0,0,Marked Data ERAT Miss (Data TLB Access) page size 16M
3,0,PM_MRK_DERAT_MISS_4K,1,,0,0,0,0,Marked Data ERAT Miss (Data TLB Access) page size 4K
3,0,PM_MRK_DERAT_MISS_64K,1,,0,0,0,0,Marked Data ERAT Miss (Data TLB Access) page size 64K
3,0,PM_MRK_DFU_FIN,1,,0,0,0,0,Decimal Unit marked Instruction Finish
3,0,PM_MRK_DPTEG_FROM_DL2L3_MOD,1,,0,0,0,0,"A Page Table Entry was loaded into the TLB with Modified (M) data from another chip's L2 or L3 on a different Node or Group (Distant), as this chip due to a marked data side request"
3,0,PM_MRK_DPTEG_FROM_DL2L3_SHR,1,,0,0,0,0,"A Page Table Entry was loaded into the TLB with Shared (S) data from another chip's L2 or L3 on a different Node or Group (Distant), as this chip due to a marked data side request"
3,0,PM_MRK_DPTEG_FROM_DL4,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from another chip's L4 on a different Node or Group (Distant) due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_DMEM,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from another chip's memory on the same Node or Group (Distant) due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L2,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from local core's L2 due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L2.1_MOD,1,,0,0,0,0,A Page Table Entry was loaded into the TLB with Modified (M) data from another core's L2 on the same chip due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L2.1_SHR,1,,0,0,0,0,A Page Table Entry was loaded into the TLB with Shared (S) data from another core's L2 on the same chip due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L2MISS,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from a localtion other than the local core's L2 due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L2_DISP_CONFLICT_LDHITST,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from local core's L2 with load hit store conflict due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L2_DISP_CONFLICT_OTHER,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from local core's L2 with dispatch conflict due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L2_MEPF,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from local core's L2 hit without dispatch conflicts on Mepf state. due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L2_NO_CONFLICT,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from local core's L2 without conflict due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L3,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from local core's L3 due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L3.1_ECO_MOD,1,,0,0,0,0,A Page Table Entry was loaded into the TLB with Modified (M) data from another core's ECO L3 on the same chip due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L3.1_ECO_SHR,1,,0,0,0,0,A Page Table Entry was loaded into the TLB with Shared (S) data from another core's ECO L3 on the same chip due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L3.1_MOD,1,,0,0,0,0,A Page Table Entry was loaded into the TLB with Modified (M) data from another core's L3 on the same chip due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L3.1_SHR,1,,0,0,0,0,A Page Table Entry was loaded into the TLB with Shared (S) data from another core's L3 on the same chip due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L3MISS,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from a localtion other than the local core's L3 due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L3_DISP_CONFLICT,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from local core's L3 with dispatch conflict due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L3_MEPF,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from local core's L3 without dispatch conflicts hit on Mepf state. due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_L3_NO_CONFLICT,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from local core's L3 without conflict due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_LL4,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from the local chip's L4 cache due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_LMEM,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from the local chip's Memory due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_MEMORY,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from a memory location including L4 from local remote or distant due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_OFF_CHIP_CACHE,1,,0,0,0,0,A Page Table Entry was loaded into the TLB either shared or modified data from another core's L2/L3 on a different chip (remote or distant) due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_ON_CHIP_CACHE,1,,0,0,0,0,A Page Table Entry was loaded into the TLB either shared or modified data from another core's L2/L3 on the same chip due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_RL2L3_MOD,1,,0,0,0,0,"A Page Table Entry was loaded into the TLB with Modified (M) data from another chip's L2 or L3 on the same Node or Group (Remote), as this chip due to a marked data side request"
3,0,PM_MRK_DPTEG_FROM_RL2L3_SHR,1,,0,0,0,0,"A Page Table Entry was loaded into the TLB with Shared (S) data from another chip's L2 or L3 on the same Node or Group (Remote), as this chip due to a marked data side request"
3,0,PM_MRK_DPTEG_FROM_RL4,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from another chip's L4 on the same Node or Group ( Remote) due to a marked data side request
3,0,PM_MRK_DPTEG_FROM_RMEM,1,,0,0,0,0,A Page Table Entry was loaded into the TLB from another chip's memory on the same Node or Group ( Remote) due to a marked data side request
3,0,PM_MRK_DTLB_MISS,1,,0,0,0,0,Marked dtlb miss
3,0,PM_MRK_DTLB_MISS_16G,1,,0,0,0,0,Marked Data TLB Miss page size 16G
3,0,PM_MRK_DTLB_MISS_16M,1,,0,0,0,0,Marked Data TLB Miss page size 16M
3,0,PM_MRK_DTLB_MISS_4K,1,,0,0,0,0,Marked Data TLB Miss page size 4k
3,0,PM_MRK_DTLB_MISS_64K,1,,0,0,0,0,Marked Data TLB Miss page size 64K
3,0,PM_MRK_FAB_RSP_BKILL,1,,0,0,0,0,Marked store had to do a bkill
3,0,PM_MRK_FAB_RSP_BKILL_CYC,1,,0,0,0,0,cycles L2 RC took for a bkill
3,0,PM_MRK_FAB_RSP_CLAIM_RTY,1,,0,0,0,0,Sampled store did a rwitm and got a rty
3,0,PM_MRK_FAB_RSP_DCLAIM,1,,0,0,0,0,Marked store had to do a dclaim
3,0,PM_MRK_FAB_RSP_DCLAIM_CYC,1,,0,0,0,0,cycles L2 RC took for a dclaim
3,0,PM_MRK_FAB_RSP_MATCH,1,,0,0,0,0,ttype and cresp matched as specified in MMCR1
3,0,PM_MRK_FAB_RSP_MATCH_CYC,1,,0,0,0,0,cresp/ttype match cycles
3,0,PM_MRK_FAB_RSP_RD_RTY,1,,0,0,0,0,Sampled L2 reads retry count
3,0,PM_MRK_FAB_RSP_RD_T_INTV,1,,0,0,0,0,Sampled Read got a T intervention
3,0,PM_MRK_FAB_RSP_RWITM_CYC,1,,0,0,0,0,cycles L2 RC took for a rwitm
3,0,PM_MRK_FAB_RSP_RWITM_RTY,1,,0,0,0,0,Sampled store did a rwitm and got a rty
3,0,PM_MRK_FILT_MATCH,1,,0,0,0,0,Marked filter Match
3,0,PM_MRK_FIN_STALL_CYC,1,,0,0,0,0,Marked instruction Finish Stall cycles (marked finish after NTC) (use edge detect to count #)
3,0,PM_MRK_FXU_FIN,1,,0,0,0,0,fxu marked instr finish
3,0,PM_MRK_GRP_CMPL,1,,0,0,0,0,marked instruction finished (completed)
3,0,PM_MRK_GRP_IC_MISS,1,,0,0,0,0,Marked Group experienced I cache miss
3,0,PM_MRK_GRP_NTC,1,Marked group ntc cycles,0,0,0,0,
3,0,PM_MRK_INST_CMPL,1,,0,0,0,0,marked instruction completed
3,0,PM_MRK_INST_DECODED,1,marked instruction decoded. Name from ISU?,0,0,0,0,marked instruction decoded
3,0,PM_MRK_INST_DISP,1,Marked Instruction dispatched,0,0,0,0,The thread has dispatched a randomly sampled marked instruction
3,0,PM_MRK_INST_FIN,1,marked instr finish any unit,0,0,0,0,marked instruction finished
3,0,PM_MRK_INST_FROM_L3MISS,1,,0,0,0,0,
3,0,PM_MRK_INST_ISSUED,1,,0,0,0,0,Marked instruction issued
3,0,PM_MRK_INST_TIMEO,1,,0,0,0,0,marked Instruction finish timeout (instruction lost)
3,0,PM_MRK_L1_ICACHE_MISS,1,Marked L1 Icache Miss,0,0,0,0,sampled Instruction suffered an icache Miss
3,0,PM_MRK_L1_RELOAD_VALID,1,,0,0,0,0,Marked demand reload
3,0,PM_MRK_L2_RC_DISP,1,,0,0,0,0,Marked Instruction RC dispatched in L2
3,0,PM_MRK_L2_RC_DONE,1,,0,0,0,0,Marked RC done
3,0,PM_MRK_LARX_FIN,1,,0,0,0,0,Larx finished
3,0,PM_MRK_LD_MISS_EXPOSED_CYC,1,,0,0,0,0,Marked Load exposed Miss (use edge detect to count #)
3,0,PM_MRK_LD_MISS_L1,1,,0,0,0,0,Marked DL1 Demand Miss counted at exec time
3,0,PM_MRK_LD_MISS_L1_CYC,1,,0,0,0,0,Marked ld latency
3,0,PM_MRK_LSU_FIN,1,,0,0,0,0,lsu marked instr finish
3,0,PM_MRK_LSU_FLUSH,1,,0,0,0,0,Flush: (marked) : All Cases
3,0,PM_MRK_LSU_FLUSH_LRQ,1,Flush: (marked) LRQMarked LRQ flushes,0,0,0,0,Flush: (marked) LRQ
3,0,PM_MRK_LSU_FLUSH_SRQ,1,Flush: (marked) SRQMarked SRQ lhs flushes,0,0,0,0,Flush: (marked) SRQ
3,0,PM_MRK_LSU_FLUSH_ULD,1,Flush: (marked) Unaligned LoadMarked unaligned load flushes,0,0,0,0,Flush: (marked) Unaligned Load
3,0,PM_MRK_LSU_FLUSH_UST,1,Flush: (marked) Unaligned StoreMarked unaligned store flushes,0,0,0,0,Flush: (marked) Unaligned Store
3,0,PM_MRK_LSU_REJECT,1,,0,0,0,0,LSU marked reject (up to 2 per cycle)
3,0,PM_MRK_LSU_REJECT_ERAT_MISS,1,,0,0,0,0,LSU marked reject due to ERAT (up to 2 per cycle)
3,0,PM_MRK_NTF_FIN,1,,0,0,0,0,Marked next to finish instruction finished
3,0,PM_MRK_RUN_CYC,1,,0,0,0,0,Marked run cycles
3,0,PM_MRK_SRC_PREF_TRACK_EFF,1,,0,0,0,0,Marked src pref track was effective
3,0,PM_MRK_SRC_PREF_TRACK_INEFF,1,,0,0,0,0,Prefetch tracked was ineffective for marked src
3,0,PM_MRK_SRC_PREF_TRACK_MOD,1,,0,0,0,0,Prefetch tracked was moderate for marked src
3,0,PM_MRK_SRC_PREF_TRACK_MOD_L2,1,,0,0,0,0,Marked src Prefetch Tracked was moderate (source L2)
3,0,PM_MRK_SRC_PREF_TRACK_MOD_L3,1,,0,0,0,0,Prefetch tracked was moderate (L3 hit) for marked src
3,0,PM_MRK_STALL_CMPLU_CYC,1,Marked Group Completion Stall cycles (use edge detect to count #),0,0,0,0,Marked Group completion Stall
3,0,PM_MRK_STCX_FAIL,1,,0,0,0,0,marked stcx failed
3,0,PM_MRK_ST_CMPL,1,Marked store completed,0,0,0,0,marked store completed and sent to nest
3,0,PM_MRK_ST_CMPL_INT,1,marked store complete (data home) with intervention,0,0,0,0,marked store finished with intervention
3,0,PM_MRK_ST_DRAIN_TO_L2DISP_CYC,1,,0,0,0,0,cycles to drain st from core to L2
3,0,PM_MRK_ST_FWD,1,,0,0,0,0,Marked st forwards
3,0,PM_MRK_ST_L2DISP_TO_CMPL_CYC,1,,0,0,0,0,cycles from L2 rc disp to l2 rc completion
3,0,PM_MRK_ST_NEST,1,,0,0,0,0,Marked store sent to nest
3,0,PM_MRK_TGT_PREF_TRACK_EFF,1,,0,0,0,0,Marked target pref track was effective
3,0,PM_MRK_TGT_PREF_TRACK_INEFF,1,,0,0,0,0,Prefetch tracked was ineffective for marked target
3,0,PM_MRK_TGT_PREF_TRACK_MOD,1,,0,0,0,0,Prefetch tracked was moderate for marked target
3,0,PM_MRK_TGT_PREF_TRACK_MOD_L2,1,,0,0,0,0,Marked target Prefetch Tracked was moderate (source L2)
3,0,PM_MRK_TGT_PREF_TRACK_MOD_L3,1,,0,0,0,0,Prefetch tracked was moderate (L3 hit) for marked target
3,0,PM_MRK_VSU_FIN,1,vsu (fpu) marked instr finish,0,0,0,0,VSU marked instr finish
3,0,PM_NESTED_TEND,1,,0,0,0,0,Completion time nested tend
3,0,PM_NEST_REF_CLK,1,,0,0,0,0,Nest reference clocks
3,0,PM_NON_FAV_TBEGIN,1,,0,0,0,0,Dispatch time non favored tbegin
3,0,PM_NON_TM_RST_SC,1,,0,0,0,0,non tm snp rst tm sc
3,0,PM_NTCG_ALL_FIN,1,Ccycles after all instructions have finished to group completed,0,0,0,0,Cycles after all instructions have finished to group completed
3,0,PM_OUTER_TBEGIN,1,,0,0,0,0,Completion time outer tbegin
3,0,PM_OUTER_TEND,1,,0,0,0,0,Completion time outer tend
3,0,PM_PMC1_OVERFLOW,1,,0,0,0,0,Overflow from counter 1
3,0,PM_PMC2_OVERFLOW,1,,0,0,0,0,Overflow from counter 2
3,0,PM_PMC2_REWIND,1,,0,0,0,0,PMC2 Rewind Event (did not match condition)
3,0,PM_PMC2_SAVED,1,PMC2 Rewind Value saved (matched condition),0,0,0,0,PMC2 Rewind Value saved
3,0,PM_PMC3_OVERFLOW,1,,0,0,0,0,Overflow from counter 3
3,0,PM_PMC4_OVERFLOW,1,,0,0,0,0,Overflow from counter 4
3,0,PM_PMC4_REWIND,1,PMC4 Rewind Event (did not match condition),0,0,0,0,PMC4 Rewind Event
3,0,PM_PMC4_SAVED,1,,0,0,0,0,PMC4 Rewind Value saved (matched condition)
3,0,PM_PMC5_OVERFLOW,1,,0,0,0,0,Overflow from counter 5
3,0,PM_PMC6_OVERFLOW,1,,0,0,0,0,Overflow from counter 6
3,0,PM_PPC_CMPL,1,,0,0,0,0,# PPC Instructions Finished (completed)
3,0,PM_PREF_TRACKED,1,,0,0,0,0,Total number of Prefetch Operations that were tracked
3,0,PM_PREF_TRACK_EFF,1,,0,0,0,0,Prefetch Tracked was effective
3,0,PM_PREF_TRACK_INEFF,1,,0,0,0,0,Prefetch tracked was ineffective
3,0,PM_PREF_TRACK_MOD,1,,0,0,0,0,Prefetch tracked was moderate
3,0,PM_PREF_TRACK_MOD_L2,1,,0,0,0,0,Prefetch Tracked was moderate (source L2)
3,0,PM_PREF_TRACK_MOD_L3,1,,0,0,0,0,Prefetch tracked was moderate (L3)
3,0,PM_PROBE_NOP_DISP,1,,0,0,0,0,ProbeNops dispatched
3,0,PM_PTE_PREFETCH,1,,0,0,0,0,PTE prefetches
3,0,PM_PUMP_CPRED,1,,0,0,0,0,"Pump prediction correct. Counts across all types of pumpsfor all data types ( demand load,inst fetch,xlate (I or d)"
3,0,PM_PUMP_MPRED,1,,0,0,0,0,"Pump Mis prediction Counts across all types of pumpsfor all data types ( demand load,inst fetch,xlate (I or d)"
3,0,PM_RC0_BUSY,1,0.0,0,0,0,0,RC mach 0 Busy. Used by PMU to sample ave RC livetime(mach0 used as sample point)
3,0,PM_RC0_DONE,1,0.0,0,0,0,0,RC mach 0 Busy. Used by PMU to sample ave RC livetime(mach0 used as sample point)
3,0,PM_RC_LIFETIME_EXC_1024,1,Reload latency exceeded 1024 cyc,0,0,0,0,sampled instruction dpteg came from beyond L3
3,0,PM_RC_LIFETIME_EXC_2048,1,,0,0,0,0,Threshold counter exceeded a value of 2048
3,0,PM_RC_LIFETIME_EXC_256,1,Threshold counter exceed a count of 256,0,0,0,0,Number of times a sampled RC machine was active for more than 256 cycles
3,0,PM_RC_LIFETIME_EXC_32,1,Reload latency exceeded 32 cyc,0,0,0,0,L1 misses that took longer than 32 cyles to resolve (miss to reload)
3,0,PM_RC_USAGE,1,,0,0,0,0,continuous 16 cycle(2to1) window where this signals rotates thru sampling each machine busy. PMU uses this wave to then do 16 cyc count to sample total number of machs running
3,0,PM_RD_CLEARING_SC,1,,0,0,0,0,rd clearing sc
3,0,PM_RD_FORMING_SC,1,,0,0,0,0,rd forming sc
3,0,PM_RD_HIT_PF,1,,0,0,0,0,rd machine hit l3 pf machine
3,0,PM_REAL_SRQ_FULL,1,,0,0,0,0,Out of real srq entries
3,0,PM_RUN_CYC,1,,0,0,0,0,Run_cycles
3,0,PM_RUN_CYC_SMT2_MODE,1,,0,0,0,0,Cycles run latch is set and core is in SMT2 mode
3,0,PM_RUN_CYC_SMT2_SHRD_MODE,1,Cycles run latch is set and core is in SMT2-shared mode,0,0,0,0,cycles this threads run latch is set and the core is in SMT2 shared mode
3,0,PM_RUN_CYC_SMT2_SPLIT_MODE,1,,0,0,0,0,Cycles run latch is set and core is in SMT2-split mode
3,0,PM_RUN_CYC_SMT4_MODE,1,Cycles run latch is set and core is in SMT4 mode,0,0,0,0,cycles this threads run latch is set and the core is in SMT4 mode
3,0,PM_RUN_CYC_SMT8_MODE,1,,0,0,0,0,Cycles run latch is set and core is in SMT8 mode
3,0,PM_RUN_CYC_ST_MODE,1,,0,0,0,0,Cycles run latch is set and core is in ST mode
3,0,PM_RUN_INST_CMPL,1,,0,0,0,0,Run_Instructions
3,0,PM_RUN_PURR,1,,0,0,0,0,Run_PURR
3,0,PM_RUN_SPURR,1,,0,0,0,0,Run SPURR
3,0,PM_SEC_ERAT_HIT,1,,0,0,0,0,secondary ERAT Hit
3,0,PM_SHL_CREATED,1,,0,0,0,0,Store-Hit-Load Table Entry Created
3,0,PM_SHL_ST_CONVERT,1,,0,0,0,0,Store-Hit-Load Table Read Hit with entry Enabled
3,0,PM_SHL_ST_DISABLE,1,,0,0,0,0,Store-Hit-Load Table Read Hit with entry Disabled (entry was disabled due to the entry shown to not prevent the flush)
3,0,PM_SN0_BUSY,1,0.0,0,0,0,0,SN mach 0 Busy. Used by PMU to sample ave RC livetime(mach0 used as sample point)
3,0,PM_SN0_DONE,1,0.0,0,0,0,0,SN mach 0 Busy. Used by PMU to sample ave RC livetime(mach0 used as sample point)
3,0,PM_SNOOP_TLBIE,1,TLBIE snoopSnoop TLBIE,0,0,0,0,TLBIE snoop
3,0,PM_SNP_TM_HIT_M,1,,0,0,0,0,snp tm st hit m mu
3,0,PM_SNP_TM_HIT_T,1,,0,0,0,0,snp tm_st_hit t tn te
3,0,PM_SN_USAGE,1,,0,0,0,0,continuous 16 cycle(2to1) window where this signals rotates thru sampling each machine busy. PMU uses this wave to then do 16 cyc count to sample total number of machs running
3,0,PM_STALL_END_GCT_EMPTY,1,,0,0,0,0,Count ended because GCT went empty
3,0,PM_STCX_FAIL,1,,0,0,0,0,stcx failed
3,0,PM_STCX_LSU,1,,0,0,0,0,STCX executed reported at sent to nest
3,0,PM_ST_CAUSED_FAIL,1,,0,0,0,0,Non TM St caused any thread to fail
3,0,PM_ST_CMPL,1,,0,0,0,0,Store completion count
3,0,PM_ST_FIN,1,Store Instructions Finished (store sent to nest),0,0,0,0,Store Instructions Finished
3,0,PM_ST_FWD,1,,0,0,0,0,Store forwards that finished
3,0,PM_ST_MISS_L1,1,,0,0,0,0,Store Missed L1
3,0,PM_SUSPENDED,1,,0,0,0,0,Counter OFF
3,0,PM_SWAP_CANCEL,1,,0,0,0,0,"SWAP cancel , rtag not available"
3,0,PM_SWAP_CANCEL_GPR,1,,0,0,0,0,"SWAP cancel , rtag not available for gpr"
3,0,PM_SWAP_COMPLETE,1,,0,0,0,0,swap cast in completed
3,0,PM_SWAP_COMPLETE_GPR,1,,0,0,0,0,swap cast in completed fpr gpr
3,0,PM_SYNC_MRK_BR_LINK,1,,0,0,0,0,Marked Branch and link branch that can cause a synchronous interrupt
3,0,PM_SYNC_MRK_BR_MPRED,1,,0,0,0,0,Marked Branch mispredict that can cause a synchronous interrupt
3,0,PM_SYNC_MRK_FX_DIVIDE,1,,0,0,0,0,Marked fixed point divide that can cause a synchronous interrupt
3,0,PM_SYNC_MRK_L2HIT,1,,0,0,0,0,Marked L2 Hits that can throw a synchronous interrupt
3,0,PM_SYNC_MRK_L2MISS,1,,0,0,0,0,Marked L2 Miss that can throw a synchronous interrupt
3,0,PM_SYNC_MRK_L3MISS,1,,0,0,0,0,Marked L3 misses that can throw a synchronous interrupt
3,0,PM_SYNC_MRK_PROBE_NOP,1,,0,0,0,0,Marked probeNops which can cause synchronous interrupts
3,0,PM_SYS_PUMP_CPRED,1,,0,0,0,0,"Initial and Final Pump Scope and data sourced across this scope was system pump for all data types ( demand load,inst fetch,xlate (I or d)"
